City_ID,City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
582,582,Esna,25.2934,32.554,93.76,15,46,9.24,EG,2022-07-28 05:37:10
583,583,Mana,5.6592,-53.7767,75.02,91,93,4.23,GF,2022-07-28 05:37:11
584,584,Huescar,37.811,-2.5412,66.11,35,0,1.34,ES,2022-07-28 05:37:11
585,585,Baiquan,47.5833,126.0833,72.52,89,100,9.46,CN,2022-07-28 05:37:11
586,586,Nenjiang,49.1833,125.2167,69.91,95,100,5.17,CN,2022-07-28 05:37:12
587,587,Pese,7.9,-80.6167,75.79,96,100,5.77,PA,2022-07-28 05:37:12
588,588,Vardo,70.3705,31.1107,49.98,93,100,26.46,NO,2022-07-28 05:37:13
589,589,Belmonte,-15.8631,-38.8828,68.41,80,2,3.2,BR,2022-07-28 05:37:13
590,590,Morondava,-20.2833,44.2833,70.25,64,0,4.76,MG,2022-07-28 05:35:09
591,591,Sangar,63.9242,127.4739,83.16,45,5,0.98,RU,2022-07-28 05:37:14
592,592,Zeya,53.75,127.2667,76.69,88,100,3.65,RU,2022-07-28 05:37:14
593,593,Hualmay,-11.0964,-77.6139,60.85,88,42,9.71,PE,2022-07-28 05:37:15
594,594,Capaci,38.1711,13.2393,87.64,56,0,13.8,IT,2022-07-28 05:37:15
595,595,Novi Iskar,42.8,23.35,66.45,94,100,11.5,BG,2022-07-28 05:37:16
596,596,Deep River,46.1001,-77.4995,59.7,92,34,3.18,CA,2022-07-28 05:32:40
597,597,Khash,28.2211,61.2158,81.16,57,96,4.07,IR,2022-07-28 05:37:16
598,598,Miranda,3.2499,-76.2281,66.33,91,98,1.9,CO,2022-07-28 05:37:17
599,599,Bandarbeyla,9.4942,50.8122,84.0,49,98,27.09,SO,2022-07-28 05:38:17
600,600,Waipawa,-41.4122,175.5153,48.74,85,89,10.0,NZ,2022-07-28 05:34:14
601,601,Monrovia,6.3005,-10.7969,75.11,83,100,9.91,LR,2022-07-28 05:34:07
602,602,Lokosovo,61.1333,74.8167,66.72,55,90,11.39,RU,2022-07-28 05:38:18
603,603,Lae,-6.7221,146.9847,86.67,71,29,7.63,PG,2022-07-28 05:38:19
604,604,Riverton,40.5219,-111.9391,82.31,30,0,7.0,US,2022-07-28 05:38:19
605,605,Damietta,31.4165,31.8133,82.6,54,0,4.97,EG,2022-07-28 05:38:19
607,607,Kirensk,57.7853,108.1119,68.47,77,100,3.74,RU,2022-07-28 05:38:20
608,608,Goure,13.9835,10.2704,75.02,69,98,14.85,NE,2022-07-28 05:38:21
609,609,Troitsko-Pechorsk,62.7084,56.1964,73.09,39,80,3.36,RU,2022-07-28 05:38:21
610,610,Petropavlovka,50.6114,105.3196,69.46,47,91,2.48,RU,2022-07-28 05:38:22
612,612,Maruko,36.3167,138.2667,86.31,87,100,2.89,JP,2022-07-28 05:38:23
613,613,Karatau,43.1667,70.4667,90.21,21,47,4.14,KZ,2022-07-28 05:38:24
614,614,Moramanga,-18.9333,48.2,63.75,67,13,2.06,MG,2022-07-28 05:38:25
615,615,Altamira,-3.2033,-52.2064,72.64,78,71,2.01,BR,2022-07-28 05:38:25
616,616,Berlevag,70.8578,29.0864,49.95,87,100,26.46,NO,2022-07-28 05:38:25
617,617,Killybegs,54.6333,-8.45,53.65,85,99,5.64,IE,2022-07-28 05:38:26
618,618,Shizunai,42.3339,142.3669,74.12,85,54,6.76,JP,2022-07-28 05:38:04
619,619,Bataipora,-22.2953,-53.2711,66.0,46,14,3.85,BR,2022-07-28 05:38:27
620,620,Khandyga,62.6667,135.6,85.44,30,30,4.79,RU,2022-07-28 05:38:27
621,621,Myitkyina,25.3833,97.4,80.51,87,99,1.45,MM,2022-07-28 05:38:28
622,622,Korla,41.7597,86.1469,98.37,10,26,3.24,CN,2022-07-28 05:38:28
623,623,Fort Nelson,58.8053,-122.7002,69.39,78,20,2.3,CA,2022-07-28 05:35:56
624,624,Kefamenanu,-9.4467,124.4781,81.73,46,24,13.24,ID,2022-07-28 05:38:29
625,625,Koszalin,54.1944,16.1722,63.68,70,35,11.79,PL,2022-07-28 05:38:29
626,626,Sao Joao Da Barra,-21.6403,-41.0511,67.06,86,0,10.76,BR,2022-07-28 05:38:30
627,627,Morro Bay,35.3658,-120.8499,68.88,86,27,3.0,US,2022-07-28 05:37:40
628,628,Ginir,7.1333,40.7,65.34,57,84,8.05,ET,2022-07-28 05:38:31
629,629,Cam Ranh,11.9214,109.1591,91.36,58,20,10.36,VN,2022-07-28 05:38:31
630,630,Pirovskoye,57.6267,92.2658,73.87,49,98,3.27,RU,2022-07-28 05:38:32
631,631,Nazarovo,56.0064,90.3914,71.01,51,82,4.25,RU,2022-07-28 05:38:32
632,632,Madaoua,14.073,5.96,75.07,68,100,17.96,NE,2022-07-28 05:38:32
633,633,Buala,-8.145,159.5921,82.35,75,15,10.22,SB,2022-07-28 05:38:33
634,634,Makat,47.6469,53.3463,87.53,29,70,1.03,KZ,2022-07-28 05:38:33
635,635,Odessa,46.4775,30.7326,74.91,51,55,5.26,UA,2022-07-28 05:35:06
636,636,Dingle,10.9995,122.6711,86.59,73,100,12.19,PH,2022-07-28 05:38:34
637,637,Bokoro,12.3807,17.0568,74.75,82,90,6.44,TD,2022-07-28 05:38:35
638,638,Mufumbwe,-13.6833,24.8,55.78,63,52,7.0,ZM,2022-07-28 05:38:35
639,639,Fuerte Olimpo,-21.0415,-57.8738,70.45,43,3,5.23,PY,2022-07-28 05:38:35
640,640,Naters,46.3254,7.9891,67.95,87,29,5.99,CH,2022-07-28 05:38:36
641,641,Takab,36.4009,47.1133,81.14,37,0,4.27,IR,2022-07-28 05:38:37
642,642,Kijang,35.2442,129.2139,85.73,85,59,8.93,KR,2022-07-28 05:38:37
643,643,Yeppoon,-23.1333,150.7333,67.78,56,0,7.16,AU,2022-07-28 05:39:38
644,644,Chinhoyi,-17.3667,30.2,59.2,60,0,4.03,ZW,2022-07-28 05:39:38
645,645,Leningradskiy,69.3833,178.4167,38.91,79,93,6.89,RU,2022-07-28 05:39:39
646,646,Penalva,-3.2942,-45.1736,71.58,93,48,3.62,BR,2022-07-28 05:39:39
647,647,Bonthe,7.5264,-12.505,74.26,90,83,4.36,SL,2022-07-28 05:38:47
648,648,Stephenville,32.2207,-98.2023,87.82,53,40,9.22,US,2022-07-28 05:39:40
649,649,Aripuana,-9.1667,-60.6333,69.89,52,17,2.01,BR,2022-07-28 05:39:41
650,650,Porbandar,21.6422,69.6093,84.18,79,75,6.91,IN,2022-07-28 05:39:41
651,651,Minas,-34.3759,-55.2377,61.02,99,100,8.12,UY,2022-07-28 05:39:41
652,652,Roebourne,-20.7833,117.1333,79.34,40,0,17.49,AU,2022-07-28 05:39:42
653,653,Susanville,40.4163,-120.653,82.24,24,0,5.75,US,2022-07-28 05:36:53
654,654,Duiwelskloof,-23.6934,30.14,57.24,69,0,4.59,ZA,2022-07-28 05:39:43
655,655,Kitimat,54.0524,-128.6534,79.18,37,1,2.44,CA,2022-07-28 05:39:43
656,656,Tarko-Sale,64.9225,77.785,64.36,52,12,16.06,RU,2022-07-28 05:39:44
657,657,Eureka,40.8021,-124.1637,67.68,87,11,4.59,US,2022-07-28 05:37:56
658,658,Kaniama,-7.5667,24.1833,69.96,40,8,5.08,CD,2022-07-28 05:39:44
659,659,Nipawin,53.3668,-104.0009,55.44,88,0,5.75,CA,2022-07-28 05:39:45
660,660,Eldama Ravine,0.0516,35.7308,60.17,83,98,3.74,KE,2022-07-28 05:39:45
661,661,Carlsbad,33.1581,-117.3506,70.84,87,40,3.44,US,2022-07-28 05:39:17
662,662,Viedma,-40.8135,-62.9967,42.13,90,37,8.16,AR,2022-07-28 05:39:46
663,663,Tacuarembo,-31.7333,-55.9833,63.52,92,76,3.49,UY,2022-07-28 05:39:47
664,664,Vila,42.0304,-8.1588,52.68,88,5,1.16,PT,2022-07-28 05:39:47
665,665,Palu,-0.8917,119.8707,83.34,86,84,3.11,ID,2022-07-28 05:39:48
666,666,Coleraine,55.1333,-6.6667,53.51,84,100,4.05,GB,2022-07-28 05:39:48
667,667,Lyuban,52.7985,28.0048,63.3,71,75,4.34,BY,2022-07-28 05:39:48
668,668,Smithers,54.7804,-127.1743,70.12,73,0,4.61,CA,2022-07-28 05:35:51
669,669,Sisimiut,66.9395,-53.6735,40.41,94,52,2.24,GL,2022-07-28 05:39:49
670,670,Hobyo,5.3505,48.5268,80.2,62,100,22.82,SO,2022-07-28 05:39:49
671,671,Doha,25.2867,51.5333,85.98,82,75,11.5,QA,2022-07-28 05:38:08
672,672,Kiruna,67.8557,20.2251,47.32,76,100,10.36,SE,2022-07-28 05:39:50
673,673,Sur,22.5667,59.5289,85.06,64,94,17.72,OM,2022-07-28 05:36:34
674,674,Soverato,38.685,16.5499,81.16,65,2,6.53,IT,2022-07-28 05:39:51
675,675,Athabasca,54.7169,-113.2854,63.01,82,14,6.76,CA,2022-07-28 05:39:52
676,676,Rio Grande,-32.035,-52.0986,58.95,95,99,7.23,BR,2022-07-28 05:39:52
677,677,Maragogi,-9.0122,-35.2225,70.29,91,51,5.3,BR,2022-07-28 05:39:53
678,678,Sao Miguel Do Araguaia,-13.275,-50.1628,67.59,41,0,3.76,BR,2022-07-28 05:39:53
679,679,Zhicheng,30.2956,111.5047,90.05,64,38,4.85,CN,2022-07-28 05:39:54
680,680,Gwadar,25.1216,62.3254,83.3,75,100,9.8,PK,2022-07-28 05:39:55
681,681,Irece,-11.3042,-41.8558,59.88,89,0,11.25,BR,2022-07-28 05:37:45
682,682,Zonguldak,41.25,31.8333,58.05,49,0,1.86,TR,2022-07-28 05:39:55
683,683,Takoradi,4.8845,-1.7554,74.34,85,83,10.92,GH,2022-07-28 05:39:56
684,684,Verkhoyansk,67.5447,133.385,86.27,36,48,4.47,RU,2022-07-28 05:39:56
685,685,Bac Lieu,9.285,105.7244,87.37,65,57,8.3,VN,2022-07-28 05:39:57
686,686,Strezhevoy,60.7333,77.5889,69.75,49,43,10.18,RU,2022-07-28 05:39:57
688,688,Akhmim,26.5622,31.745,91.22,14,51,7.09,EG,2022-07-28 05:40:58
689,689,King City,36.2127,-121.126,77.92,48,0,4.21,US,2022-07-28 05:40:59
